,names,labels
12,lawn_mower,0
0,astronaut,1
5,computer_graphics,1
6,dreams,1
13,opera,1
15,painter,1
9,ice_cream,2
22,taste,2
2,blindness,3
3,bone_fracture,3
10,infection,3
4,castle,4
18,pyramid,4
7,gambling,5
11,law_school,5
16,pharmacist,5
19,rock_climbing,6
20,skiing,6
21,stress,6
23,tuxedo,7
8,hurricane,8
14,owl,8
17,polar_bear,8
1,beekeeping,9
