,names,labels
5,computer_graphics,0
11,law_school,0
6,dreams,1
7,gambling,1
21,stress,1
0,astronaut,2
13,opera,2
15,painter,2
23,tuxedo,3
9,ice_cream,4
22,taste,4
8,hurricane,5
14,owl,5
17,polar_bear,5
4,castle,6
18,pyramid,6
12,lawn_mower,7
1,beekeeping,8
2,blindness,9
16,pharmacist,9
3,bone_fracture,10
10,infection,10
19,rock_climbing,11
20,skiing,11
