,names,labels
10,infection,0
11,law_school,0
13,opera,0
15,painter,0
16,pharmacist,0
5,computer_graphics,1
14,owl,1
0,astronaut,2
1,beekeeping,2
4,castle,2
19,rock_climbing,2
20,skiing,2
21,stress,2
22,taste,2
2,blindness,3
3,bone_fracture,3
8,hurricane,3
9,ice_cream,3
17,polar_bear,3
6,dreams,4
7,gambling,4
18,pyramid,4
23,tuxedo,4
12,lawn_mower,5
