,names,labels
0,astronaut,0
4,castle,0
19,rock_climbing,0
20,skiing,0
21,stress,0
22,taste,0
23,tuxedo,0
3,bone_fracture,1
9,ice_cream,1
10,infection,1
11,law_school,2
13,opera,2
15,painter,2
16,pharmacist,2
1,beekeeping,3
2,blindness,3
6,dreams,3
7,gambling,3
8,hurricane,3
17,polar_bear,3
18,pyramid,3
5,computer_graphics,4
14,owl,4
12,lawn_mower,5
